4.384162137233291,1.2739107127808906,8.060295567829769,3.7702067497236316,-5764.177031436935
4.5888941896959325,2.2951093853241886,6.041851024601783,4.835827346733288,19674.8321883257
5.175275398069251,1.2730931119177846,7.986189823994136,1.3012502805009731,55093.74082214909
5.53351832886666,1.1268029636033754,8.304995623319568,3.5565037755945523,91865.18330817355
4.56392365908388,1.9776077680112711,5.1265701172774705,3.4851448756826886,83657.73718404572
4.855587847612711,1.7587637962775373,12.334825522156763,3.5059141402226905,-276820.38320381567
6.236599825152888,1.004404136594304,10.572275137906395,4.717905061846307,48394.73643294838
5.16814099615206,2.144289799002263,6.218498901732172,2.701797885459606,61111.905949988985
5.1471136660340955,1.8711726649107947,5.479908595455173,1.769019295311715,115485.95964313892
4.294948442893359,3.1983102171259685,6.088997591714571,3.351215338858437,-92054.02603119146
3.9455880104197822,3.654159948790311,5.838468560625712,2.791224105225341,-145198.8208766809
4.3318668970351,3.1594021040748888,2.4576915165486017,1.947153085925231,80371.30925529532
5.812277709389806,1.5479601656747608,10.248515324892505,2.8993197803488933,-38938.74161966401
5.835252818873229,1.9484773263285442,4.83108762636232,5.388546421794292,211922.7051214017
3.273916683818891,0.6641372012943245,9.883678363103853,3.7297239031877436,-126379.25515296019
5.986076902357694,1.0869342989428636,4.284973912108214,4.34507463227534,320806.89198504295
5.787620125087736,0.9804668282243612,6.594489020729958,4.464969158623392,214916.85411615623
5.037890988226943,2.7875399036654014,10.259620347319718,3.5799817212803386,-244570.4873884248
4.244611621952705,2.8653237668875464,7.990810246622616,2.840926874697466,-172237.97962396382
6.04193898631055,4.236542223867808,8.928023091326791,2.289620628103899,-244589.52473866346
4.570117432619226,2.690394553762208,2.8203208039244387,3.093838989777173,124743.09248113341
7.176917044293221,2.3148956261629845,10.621490588052716,3.1690426905225415,-32805.25615379354
4.971210099503859,3.2707962577752614,7.679353097167217,3.2737409851449595,-139954.7331372205
4.642929983424835,3.4202064891225863,6.112011143117317,5.503420979518194,-79485.2254714364
4.716008452257249,0.5005158176498745,6.339301460700237,4.002944398530854,176932.3583935158
6.614988473732792,2.768560550138394,6.0438829745689295,4.3721448923204775,137029.04433011927
5.190817915046465,0.6309336574234519,5.6431467072806925,3.459074560139249,232489.51441384258
4.6241692583000935,0.7930505438572228,9.52352210680947,3.2038696085975213,-14328.905802279245
4.608177047230741,2.3058085409089415,2.2845152259526724,2.081913677066458,173200.04667097155
4.120863944028129,2.361801665164574,5.474365388981322,4.889955785166421,7170.129578423919
5.289910930127964,0.9216521290454933,5.342336048749393,5.758717420842218,237601.619581545
5.465711197179011,1.032563391061099,5.497744751666241,2.8531855055016884,222878.91172752692
3.725067064342382,1.8715661466185598,3.1608440481656075,4.513446318128296,118981.30369686254
5.162503227457898,0.14124363637960258,10.893099481047965,3.0648096305273165,32511.38497223414
